date,location,new_cases,new_deaths,total_cases,total_deaths,Source,DateCollection
29/03/2020,Anguilla,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Anguilla,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Anguilla,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Anguilla,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Anguilla,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Anguilla,1,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Anguilla,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Anguilla,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Anguilla,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Anguilla,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Anguilla,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Anguilla,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Anguilla,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Anguilla,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Anguilla,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Anguilla,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Antigua and Barbuda,1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Antigua and Barbuda,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Antigua and Barbuda,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Antigua and Barbuda,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Antigua and Barbuda,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Antigua and Barbuda,2,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Antigua and Barbuda,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Antigua and Barbuda,4,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Antigua and Barbuda,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Antigua and Barbuda,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Antigua and Barbuda,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Antigua and Barbuda,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Antigua and Barbuda,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Antigua and Barbuda,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Antigua and Barbuda,2,0,9,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Antigua and Barbuda,6,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Antigua and Barbuda,0,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Antigua and Barbuda,0,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Antigua and Barbuda,0,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Antigua and Barbuda,0,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Antigua and Barbuda,0,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Antigua and Barbuda,4,2,19,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Antigua and Barbuda,2,0,21,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Antigua and Barbuda,0,0,21,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Antigua and Barbuda,0,0,21,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/03/2020,Argentina,1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/03/2020,Argentina,1,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/03/2020,Argentina,6,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/03/2020,Argentina,1,1,9,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/03/2020,Argentina,3,0,12,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/03/2020,Argentina,7,0,19,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Argentina,12,0,31,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Argentina,3,1,34,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Argentina,11,0,45,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Argentina,11,0,56,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Argentina,9,0,65,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Argentina,14,0,79,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Argentina,18,0,97,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Argentina,31,1,128,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Argentina,30,0,158,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Argentina,67,1,225,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Argentina,41,0,266,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Argentina,35,0,301,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Argentina,86,2,387,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Argentina,115,2,502,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Argentina,87,4,589,12,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Argentina,101,5,690,17,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Argentina,55,2,745,19,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Argentina,75,1,820,20,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Argentina,146,4,966,24,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Argentina,0,0,966,24,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Argentina,167,7,1133,31,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Argentina,0,3,1133,34,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Argentina,132,3,1265,37,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Argentina,186,6,1451,43,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Argentina,103,3,1554,46,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Argentina,74,7,1628,53,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Argentina,87,7,1715,60,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Argentina,80,5,1795,65,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Argentina,99,14,1894,79,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Argentina,81,3,1975,82,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Argentina,162,7,2137,89,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Argentina,71,6,2208,95,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/12/2019,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/01/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/02/2020,Armenia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/03/2020,Armenia,1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/03/2020,Armenia,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/03/2020,Armenia,3,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Armenia,2,0,6,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Armenia,7,0,13,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Armenia,7,0,20,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Armenia,10,0,30,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Armenia,22,0,52,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Armenia,26,0,78,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Armenia,37,0,115,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Armenia,7,0,122,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Armenia,14,0,136,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Armenia,24,0,160,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Armenia,30,0,190,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Armenia,4,0,194,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Armenia,71,0,265,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Armenia,25,0,290,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Armenia,39,1,329,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Armenia,43,0,372,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Armenia,52,2,424,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Armenia,0,0,424,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Armenia,58,0,482,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Armenia,50,0,532,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Armenia,39,0,571,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Armenia,92,1,663,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Armenia,73,3,736,7,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Armenia,34,0,770,7,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Armenia,52,0,822,7,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Armenia,11,1,833,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Armenia,20,0,853,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Armenia,28,1,881,9,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Armenia,40,1,921,10,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Armenia,16,1,937,11,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Armenia,30,2,967,13,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Armenia,46,0,1013,13,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Aruba,2,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Aruba,2,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Aruba,8,0,12,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Aruba,5,0,17,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Aruba,2,0,19,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Aruba,9,0,28,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Aruba,0,0,28,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Aruba,0,0,28,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Aruba,22,0,50,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Aruba,5,0,55,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Aruba,0,0,55,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Aruba,5,0,60,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Aruba,2,0,62,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Aruba,2,0,64,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Aruba,0,0,64,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Aruba,7,0,71,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Aruba,3,0,74,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Aruba,3,0,77,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Aruba,5,0,82,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Aruba,4,0,86,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Aruba,6,0,92,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Aruba,0,0,92,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/12/2019,Australia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/01/2020,Australia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/01/2020,Australia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/01/2020,Australia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/01/2020,Australia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/01/2020,Australia,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
